"Plot Title: Maninjau-UPT"
"#","Date Time, GMT+07:00","Pressure, mbar (LGR S/N: 10099914, SEN S/N: 1037130)","Temp, °C (LGR S/N: 10099914, SEN S/N: 10084152)","RH, % (LGR S/N: 10099914, SEN S/N: 10084152)","Wind Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Gust Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Solar Radiation, W/m² (LGR S/N: 10099914, SEN S/N: 10091900)","Wind Direction, ø (LGR S/N: 10099914, SEN S/N: 10093270)"
305,03/20/18 11:15:00 AM,958.650,24.871,95.200,0.00,0.76,250.6,162.9
306,03/20/18 11:20:00 AM,958.650,25.162,95.000,0.00,0.00,260.6,161.5
307,03/20/18 11:25:00 AM,958.550,25.258,93.900,0.00,0.50,271.9,161.5
308,03/20/18 11:30:00 AM,958.550,25.258,93.700,0.00,0.00,279.4,161.5
309,03/20/18 11:35:00 AM,958.650,25.355,92.700,0.00,0.76,283.1,162.9
310,03/20/18 11:40:00 AM,958.550,25.258,90.000,0.00,0.76,280.6,175.5
311,03/20/18 11:45:00 AM,958.550,25.331,89.100,0.25,1.51,274.4,179.7
312,03/20/18 11:50:00 AM,958.550,25.453,87.600,0.00,1.01,261.9,181.1
313,03/20/18 11:55:00 AM,958.650,25.598,87.600,0.00,0.00,254.4,181.1
314,03/20/18 12:00:00 PM,958.650,25.647,86.600,0.00,0.25,256.9,181.1
315,03/20/18 12:05:00 PM,958.550,25.963,85.500,0.00,0.00,260.6,181.1
316,03/20/18 12:10:00 PM,958.450,26.085,85.500,0.00,0.76,269.4,181.1
317,03/20/18 12:15:00 PM,958.450,26.231,85.600,0.00,0.50,284.4,179.7
318,03/20/18 12:20:00 PM,958.250,26.451,84.200,0.00,0.76,293.1,181.1
319,03/20/18 12:25:00 PM,958.250,26.329,83.300,0.50,1.51,300.6,147.4
320,03/20/18 12:30:00 PM,958.150,26.304,83.500,0.25,1.26,300.6,140.4
321,03/20/18 12:35:00 PM,958.050,25.890,82.900,0.50,1.26,305.6,144.6
322,03/20/18 12:40:00 PM,958.050,26.256,83.300,0.76,2.01,310.6,134.8
323,03/20/18 12:45:00 PM,957.950,26.451,83.000,0.76,1.76,314.4,106.7
324,03/20/18 12:50:00 PM,957.950,26.475,82.800,1.01,2.27,326.9,103.9
325,03/20/18 12:55:00 PM,957.950,26.402,81.800,0.76,1.76,321.9,99.7
326,03/20/18 01:00:00 PM,957.950,26.475,82.700,1.26,2.52,333.1,96.9
327,03/20/18 01:05:00 PM,957.850,26.598,82.600,1.01,2.27,345.6,101.1
328,03/20/18 01:10:00 PM,957.850,26.402,82.200,1.76,3.27,355.6,98.3
329,03/20/18 01:15:00 PM,957.750,26.500,83.200,1.51,3.27,369.4,96.9
330,03/20/18 01:20:00 PM,957.550,26.426,83.100,2.01,3.53,379.4,96.9
331,03/20/18 01:25:00 PM,957.450,26.744,83.000,0.76,3.02,411.9,99.7
332,03/20/18 01:30:00 PM,957.550,27.112,82.600,0.50,2.01,416.9,103.9
333,03/20/18 01:35:00 PM,957.550,26.793,81.800,0.76,1.76,410.6,103.9
334,03/20/18 01:40:00 PM,957.350,27.112,82.500,0.76,2.01,528.1,103.9
335,03/20/18 01:45:00 PM,957.350,27.210,81.800,1.01,2.27,671.9,105.3
336,03/20/18 01:50:00 PM,957.250,27.530,81.500,0.76,1.76,603.1,109.5
337,03/20/18 01:55:00 PM,957.250,28.221,80.900,0.50,1.76,824.4,106.7
338,03/20/18 02:00:00 PM,957.250,28.593,80.000,0.76,2.27,928.1,96.9
339,03/20/18 02:05:00 PM,957.150,28.916,79.600,1.01,2.01,923.1,105.3
340,03/20/18 02:10:00 PM,957.150,29.115,78.500,1.26,2.77,851.9,103.9
341,03/20/18 02:15:00 PM,957.050,28.891,77.700,0.50,2.01,635.6,103.9
342,03/20/18 02:20:00 PM,957.050,27.998,78.200,0.50,1.51,766.9,106.7
343,03/20/18 02:25:00 PM,956.950,28.816,78.900,0.50,1.76,780.6,112.3
344,03/20/18 02:30:00 PM,956.850,29.190,78.000,0.76,1.76,770.6,105.3
345,03/20/18 02:35:00 PM,956.750,28.791,74.600,0.25,1.26,693.1,136.2
346,03/20/18 02:40:00 PM,956.750,28.642,76.800,0.50,2.27,631.9,133.4
347,03/20/18 02:45:00 PM,956.650,28.419,77.600,0.76,2.01,520.6,113.7
348,03/20/18 02:50:00 PM,956.550,27.456,78.300,1.01,2.27,429.4,123.5
349,03/20/18 02:55:00 PM,956.450,27.677,79.700,0.50,1.51,410.6,122.1
350,03/20/18 03:00:00 PM,956.450,28.023,78.200,0.50,1.51,469.4,134.8
351,03/20/18 03:05:00 PM,956.350,28.023,77.600,0.50,1.51,435.6,139.0
352,03/20/18 03:10:00 PM,956.350,28.270,78.200,0.50,2.01,396.9,158.6
353,03/20/18 03:15:00 PM,956.350,28.097,78.000,1.26,3.02,366.9,200.8
354,03/20/18 03:20:00 PM,956.250,27.653,77.100,0.76,2.01,365.6,151.6
355,03/20/18 03:25:00 PM,956.250,27.358,77.200,1.26,3.53,398.1,124.9
356,03/20/18 03:30:00 PM,956.050,27.456,78.100,1.76,3.27,340.6,116.5
357,03/20/18 03:35:00 PM,956.050,27.333,74.900,1.51,2.77,320.6,113.7
358,03/20/18 03:40:00 PM,955.950,27.456,76.200,1.01,3.27,321.9,113.7
359,03/20/18 03:45:00 PM,955.850,27.235,79.100,1.76,3.27,310.6,115.1
360,03/20/18 03:50:00 PM,955.850,27.382,79.600,1.76,3.27,328.1,108.1
361,03/20/18 03:55:00 PM,955.850,27.136,80.500,2.27,4.53,301.9,116.5
362,03/20/18 04:00:00 PM,955.850,26.940,80.400,2.27,4.53,326.9,117.9
363,03/20/18 04:05:00 PM,955.850,26.818,80.100,2.52,4.53,239.4,115.1
364,03/20/18 04:10:00 PM,955.950,26.573,81.900,2.27,4.28,221.9,110.9
365,03/20/18 04:15:00 PM,955.850,26.451,80.500,2.27,4.53,204.4,112.3
366,03/20/18 04:20:00 PM,955.950,26.353,81.800,2.27,5.29,184.4,109.5
367,03/20/18 04:25:00 PM,955.950,26.280,81.500,2.01,4.28,163.1,108.1
368,03/20/18 04:30:00 PM,955.950,26.207,82.400,3.02,5.54,156.9,106.7
369,03/20/18 04:35:00 PM,955.850,26.182,83.800,2.52,4.78,139.4,105.3
370,03/20/18 04:40:00 PM,956.150,26.134,82.800,2.52,5.04,141.9,103.9
371,03/20/18 04:45:00 PM,956.050,26.109,83.100,2.52,5.04,151.9,102.5
372,03/20/18 04:50:00 PM,956.050,26.207,83.000,2.52,5.29,156.9,102.5
373,03/20/18 04:55:00 PM,956.050,26.182,82.600,1.51,3.53,149.4,105.3
374,03/20/18 05:00:00 PM,956.050,25.866,83.300,2.52,5.04,134.4,109.5
375,03/20/18 05:05:00 PM,956.050,25.793,83.700,2.01,3.53,98.1,106.7
376,03/20/18 05:10:00 PM,956.150,25.744,85.300,1.51,4.03,76.9,106.7
377,03/20/18 05:15:00 PM,956.050,25.647,85.400,2.77,4.78,88.1,102.5
378,03/20/18 05:20:00 PM,956.050,25.695,85.900,2.52,4.28,78.1,99.7
379,03/20/18 05:25:00 PM,956.050,25.623,86.000,2.52,4.78,80.6,99.7
380,03/20/18 05:30:00 PM,956.050,25.525,84.700,3.02,6.04,60.6,96.9
381,03/20/18 05:35:00 PM,956.050,25.380,85.200,3.27,5.54,70.6,98.3
382,03/20/18 05:40:00 PM,956.050,25.598,84.600,2.52,5.54,59.4,99.7
383,03/20/18 05:45:00 PM,956.150,25.695,84.200,2.01,4.28,95.6,99.7
384,03/20/18 05:50:00 PM,956.250,25.525,82.000,2.52,4.03,23.1,96.9
385,03/20/18 05:55:00 PM,956.350,25.040,85.300,2.01,4.53,10.6,102.5
386,03/20/18 06:00:00 PM,956.350,24.919,86.200,2.77,5.79,8.1,98.3
387,03/20/18 06:05:00 PM,956.450,24.774,85.500,3.02,6.04,8.1,95.5
388,03/20/18 06:10:00 PM,956.450,24.677,86.600,2.27,4.53,6.9,88.4
389,03/20/18 06:15:00 PM,956.350,24.508,88.700,1.76,4.78,5.6,89.9
390,03/20/18 06:20:00 PM,956.450,24.557,89.700,2.27,5.04,4.4,94.1
391,03/20/18 06:25:00 PM,956.450,24.557,88.800,1.26,3.53,3.1,92.7
392,03/20/18 06:30:00 PM,956.450,24.363,87.800,1.51,2.77,1.9,85.6
393,03/20/18 06:35:00 PM,956.550,24.098,87.200,0.00,1.01,0.6,74.4
394,03/20/18 06:40:00 PM,956.450,24.171,87.500,0.25,3.53,0.6,82.8
395,03/20/18 06:45:00 PM,956.450,24.508,87.600,1.51,4.53,0.6,99.7
396,03/20/18 06:50:00 PM,956.450,24.219,89.300,1.51,5.04,0.6,85.6
397,03/20/18 06:55:00 PM,956.550,24.243,90.300,0.25,2.27,0.6,110.9
398,03/20/18 07:00:00 PM,956.650,24.363,89.900,0.00,1.51,0.6,112.3
399,03/20/18 07:05:00 PM,956.750,24.315,88.900,0.00,1.01,0.6,109.5
400,03/20/18 07:10:00 PM,956.950,24.436,88.600,1.01,3.02,0.6,101.1
401,03/20/18 07:15:00 PM,957.050,24.195,91.100,2.77,4.78,0.6,106.7
402,03/20/18 07:20:00 PM,957.150,23.857,94.100,4.03,6.04,0.6,108.1
403,03/20/18 07:25:00 PM,957.250,23.617,95.200,2.52,4.78,0.6,116.5
404,03/20/18 07:30:00 PM,957.450,23.593,95.200,3.53,6.04,0.6,116.5
405,03/20/18 07:35:00 PM,957.550,23.448,96.600,3.78,5.79,0.6,117.9
406,03/20/18 07:40:00 PM,957.650,23.064,97.200,3.78,6.04,0.6,115.1
407,03/20/18 07:45:00 PM,957.650,22.800,97.300,2.01,5.29,0.6,112.3
408,03/20/18 07:50:00 PM,957.850,22.705,97.800,1.26,3.53,0.6,105.3
409,03/20/18 07:55:00 PM,957.850,22.729,97.800,0.25,1.51,0.6,99.7
410,03/20/18 08:00:00 PM,957.950,22.705,97.500,0.76,1.51,0.6,89.9
411,03/20/18 08:05:00 PM,958.050,22.537,98.300,0.50,1.51,0.6,77.2
412,03/20/18 08:10:00 PM,958.050,22.561,98.900,0.76,2.01,0.6,57.6
413,03/20/18 08:15:00 PM,958.050,22.657,98.800,1.01,2.77,0.6,12.6
414,03/20/18 08:20:00 PM,957.950,22.657,98.500,0.25,1.51,0.6,349.6
415,03/20/18 08:25:00 PM,958.050,22.705,98.100,0.00,0.76,0.6,336.9
416,03/20/18 08:30:00 PM,958.050,22.872,97.800,0.25,1.76,0.6,22.5
417,03/20/18 08:35:00 PM,958.150,22.944,97.100,0.25,1.26,0.6,84.2
418,03/20/18 08:40:00 PM,958.150,22.992,97.000,0.25,1.26,0.6,87.0
419,03/20/18 08:45:00 PM,958.150,22.944,96.700,0.00,1.01,0.6,82.8
420,03/20/18 08:50:00 PM,958.050,22.776,97.100,0.00,0.00,0.6,80.0
421,03/20/18 08:55:00 PM,958.150,22.753,97.200,0.00,1.26,0.6,44.9
422,03/20/18 09:00:00 PM,958.150,22.848,97.000,0.00,1.01,0.6,36.5
423,03/20/18 09:05:00 PM,958.150,22.872,96.700,0.00,0.50,0.6,49.1
424,03/20/18 09:10:00 PM,958.250,22.968,96.000,0.25,1.51,0.6,40.7
425,03/20/18 09:15:00 PM,958.250,22.944,95.300,0.00,1.01,0.6,44.9
426,03/20/18 09:20:00 PM,958.150,22.920,95.500,0.00,0.76,0.6,44.9
427,03/20/18 09:25:00 PM,958.150,22.944,95.500,0.00,1.01,0.6,73.0
428,03/20/18 09:30:00 PM,958.150,23.064,95.400,1.01,2.77,0.6,89.9
429,03/20/18 09:35:00 PM,958.050,23.064,95.200,0.25,1.51,0.6,92.7
430,03/20/18 09:40:00 PM,958.150,23.040,95.300,0.00,0.76,0.6,92.7
431,03/20/18 09:45:00 PM,958.250,22.944,95.400,0.00,0.00,0.6,92.7
432,03/20/18 09:50:00 PM,958.350,22.872,96.100,0.00,0.00,0.6,92.7
433,03/20/18 09:55:00 PM,958.350,22.776,96.600,0.00,0.00,0.6,92.7
434,03/20/18 10:00:00 PM,958.450,22.824,96.500,0.00,0.25,0.6,92.7
435,03/20/18 10:05:00 PM,958.450,22.824,96.000,0.00,0.25,0.6,91.3
436,03/20/18 10:10:00 PM,958.450,22.872,95.600,0.00,0.00,0.6,91.3
437,03/20/18 10:15:00 PM,958.450,22.848,95.900,0.00,0.25,0.6,91.3
438,03/20/18 10:20:00 PM,958.550,22.848,95.900,0.00,0.00,0.6,91.3
439,03/20/18 10:25:00 PM,958.650,22.896,96.000,0.00,0.00,0.6,91.3
440,03/20/18 10:30:00 PM,958.750,22.824,96.700,0.00,0.00,0.6,91.3
441,03/20/18 10:35:00 PM,958.850,22.824,96.400,0.00,0.00,0.6,91.3
442,03/20/18 10:40:00 PM,958.850,22.896,96.300,0.00,0.00,0.6,91.3
443,03/20/18 10:45:00 PM,958.750,22.872,96.600,0.00,0.00,0.6,91.3
444,03/20/18 10:50:00 PM,958.750,22.800,97.100,0.00,0.50,0.6,89.9
445,03/20/18 10:55:00 PM,958.750,22.729,97.200,0.00,0.50,0.6,88.4
446,03/20/18 11:00:00 PM,958.750,22.753,97.500,0.00,0.25,0.6,88.4
447,03/20/18 11:05:00 PM,958.750,22.705,97.400,0.00,0.50,0.6,88.4
448,03/20/18 11:10:00 PM,958.750,22.657,97.600,0.00,0.50,0.6,87.0
449,03/20/18 11:15:00 PM,958.950,22.585,97.700,0.00,0.00,0.6,87.0
450,03/20/18 11:20:00 PM,958.850,22.489,98.400,0.00,0.25,0.6,87.0
451,03/20/18 11:25:00 PM,958.950,22.369,98.800,0.00,0.25,0.6,87.0
452,03/20/18 11:30:00 PM,958.950,22.274,99.200,0.00,0.50,0.6,84.2
453,03/20/18 11:35:00 PM,958.950,22.202,99.300,0.00,1.01,0.6,78.6
454,03/20/18 11:40:00 PM,958.850,22.106,99.600,0.00,0.00,0.6,78.6
455,03/20/18 11:45:00 PM,958.850,22.082,99.900,0.00,0.00,0.6,78.6
456,03/20/18 11:50:00 PM,958.850,22.034,100.000,0.00,0.00,0.6,78.6
457,03/20/18 11:55:00 PM,958.850,22.034,100.000,0.00,0.50,0.6,78.6
458,03/21/18 12:00:00 AM,958.650,22.058,100.000,0.00,0.00,0.6,78.6
459,03/21/18 12:05:00 AM,958.750,22.058,100.000,0.00,0.00,0.6,78.6
460,03/21/18 12:10:00 AM,958.650,22.058,100.000,0.00,0.25,0.6,78.6
461,03/21/18 12:15:00 AM,958.650,22.106,100.000,0.00,1.01,0.6,60.4
462,03/21/18 12:20:00 AM,958.450,22.154,99.400,0.50,1.51,0.6,290.6
463,03/21/18 12:25:00 AM,958.350,22.130,99.500,0.00,0.76,0.6,285.0
464,03/21/18 12:30:00 AM,958.350,22.130,99.100,0.00,0.00,0.6,283.6
465,03/21/18 12:35:00 AM,958.350,22.178,99.100,0.00,0.00,0.6,283.6
466,03/21/18 12:40:00 AM,958.250,22.202,99.200,0.00,0.76,0.6,285.0
467,03/21/18 12:45:00 AM,958.250,22.321,98.600,0.00,0.76,0.6,285.0
468,03/21/18 12:50:00 AM,958.050,22.417,98.300,0.00,1.01,0.6,285.0
469,03/21/18 12:55:00 AM,958.050,22.417,97.800,0.25,1.51,0.6,286.4
470,03/21/18 01:00:00 AM,957.950,22.369,97.400,0.25,1.51,0.6,293.4
471,03/21/18 01:05:00 AM,957.850,22.345,96.900,0.00,1.01,0.6,294.8
472,03/21/18 01:10:00 AM,957.850,22.321,96.800,0.00,0.25,0.6,293.4
473,03/21/18 01:15:00 AM,957.750,22.226,97.700,0.00,0.00,0.6,293.4
474,03/21/18 01:20:00 AM,957.750,22.202,97.500,0.00,1.51,0.6,206.4
475,03/21/18 01:25:00 AM,957.750,22.130,97.900,0.00,1.01,0.6,167.1
476,03/21/18 01:30:00 AM,957.750,22.058,98.300,0.25,1.01,0.6,167.1
477,03/21/18 01:35:00 AM,957.650,22.011,98.200,0.00,0.76,0.6,167.1
478,03/21/18 01:40:00 AM,957.550,21.987,97.600,0.00,0.00,0.6,167.1
479,03/21/18 01:45:00 AM,957.550,22.011,97.700,0.00,0.00,0.6,167.1
480,03/21/18 01:50:00 AM,957.650,22.082,97.600,0.00,0.50,0.6,182.5
481,03/21/18 01:55:00 AM,957.550,22.106,97.600,0.00,0.76,0.6,217.6
482,03/21/18 02:00:00 AM,957.450,22.034,97.800,0.25,1.51,0.6,226.0
483,03/21/18 02:05:00 AM,957.350,22.034,97.600,0.25,1.51,0.6,249.9
484,03/21/18 02:10:00 AM,957.250,22.058,97.500,0.00,0.50,0.6,251.3
485,03/21/18 02:15:00 AM,957.150,22.011,97.900,0.00,0.25,0.6,251.3
486,03/21/18 02:20:00 AM,957.150,22.058,98.500,0.00,0.00,0.6,251.3
487,03/21/18 02:25:00 AM,957.150,22.082,98.700,0.00,0.00,0.6,251.3
488,03/21/18 02:30:00 AM,957.150,22.058,98.700,0.00,0.00,0.6,251.3
489,03/21/18 02:35:00 AM,957.150,21.939,99.300,0.76,2.52,0.6,207.8
490,03/21/18 02:40:00 AM,957.050,21.819,98.500,1.01,2.52,0.6,179.7
491,03/21/18 02:45:00 AM,956.950,21.891,97.700,0.25,1.26,0.6,190.9
492,03/21/18 02:50:00 AM,957.050,21.891,97.300,0.00,0.00,0.6,192.3
493,03/21/18 02:55:00 AM,957.050,21.939,97.700,0.00,0.00,0.6,192.3
494,03/21/18 03:00:00 AM,956.950,21.915,97.800,0.00,0.00,0.6,192.3
495,03/21/18 03:05:00 AM,957.150,21.867,98.600,0.00,0.00,0.6,192.3
496,03/21/18 03:10:00 AM,957.150,21.748,99.300,0.00,0.00,0.6,192.3
497,03/21/18 03:15:00 AM,957.150,21.772,98.900,0.00,0.00,0.6,192.3
498,03/21/18 03:20:00 AM,957.150,21.724,99.200,0.00,0.50,0.6,192.3
499,03/21/18 03:25:00 AM,957.150,21.652,99.100,0.00,0.00,0.6,192.3
500,03/21/18 03:30:00 AM,957.150,21.628,99.100,0.00,0.76,0.6,192.3
501,03/21/18 03:35:00 AM,957.250,21.795,98.700,0.00,1.01,0.6,195.1
502,03/21/18 03:40:00 AM,957.250,21.843,98.300,0.00,1.01,0.6,262.5
503,03/21/18 03:45:00 AM,957.250,21.867,98.000,0.00,0.76,0.6,262.5
504,03/21/18 03:50:00 AM,957.250,21.819,97.900,0.00,0.76,0.6,262.5
505,03/21/18 03:55:00 AM,957.250,21.652,98.900,0.00,0.50,0.6,262.5
506,03/21/18 04:00:00 AM,957.250,21.652,99.500,0.25,1.26,0.6,262.5
507,03/21/18 04:05:00 AM,957.350,21.724,99.100,0.50,1.26,0.6,263.9
508,03/21/18 04:10:00 AM,957.350,21.748,99.000,0.00,0.76,0.6,263.9
509,03/21/18 04:15:00 AM,957.350,21.867,98.500,0.76,1.76,0.6,263.9
510,03/21/18 04:20:00 AM,957.350,21.867,98.300,0.76,2.01,0.6,263.9
511,03/21/18 04:25:00 AM,957.350,21.843,98.400,0.00,0.25,0.6,263.9
512,03/21/18 04:30:00 AM,957.350,21.795,99.000,0.00,0.00,0.6,263.9
513,03/21/18 04:35:00 AM,957.250,21.795,99.500,0.00,0.25,0.6,263.9
514,03/21/18 04:40:00 AM,957.250,21.724,99.300,0.00,0.00,0.6,263.9
515,03/21/18 04:45:00 AM,957.250,21.676,99.300,0.00,0.00,0.6,263.9
516,03/21/18 04:50:00 AM,957.250,21.676,99.100,0.00,0.25,0.6,263.9
517,03/21/18 04:55:00 AM,957.250,21.652,99.200,0.00,0.00,0.6,263.9
518,03/21/18 05:00:00 AM,957.250,21.604,99.400,0.00,0.25,0.6,263.9
519,03/21/18 05:05:00 AM,957.250,21.604,99.200,0.76,1.76,0.6,161.5
520,03/21/18 05:10:00 AM,957.250,21.604,98.800,0.76,2.27,0.6,158.6
521,03/21/18 05:15:00 AM,957.250,21.533,99.100,0.25,1.01,0.6,158.6
522,03/21/18 05:20:00 AM,957.250,21.485,99.200,0.00,0.50,0.6,158.6
523,03/21/18 05:25:00 AM,957.250,21.461,99.300,0.00,0.00,0.6,158.6
524,03/21/18 05:30:00 AM,957.350,21.413,99.400,0.00,0.76,0.6,158.6
525,03/21/18 05:35:00 AM,957.350,21.366,99.500,0.00,0.25,0.6,158.6
526,03/21/18 05:40:00 AM,957.350,21.509,99.900,0.00,0.00,0.6,158.6
527,03/21/18 05:45:00 AM,957.350,21.604,98.100,0.76,2.01,0.6,272.4
528,03/21/18 05:50:00 AM,957.250,21.676,96.800,0.50,1.76,0.6,315.9
529,03/21/18 05:55:00 AM,957.250,21.772,96.100,0.50,1.76,0.6,317.3
530,03/21/18 06:00:00 AM,957.250,21.628,96.000,0.50,2.01,0.6,317.3
531,03/21/18 06:05:00 AM,957.250,21.485,97.000,0.00,0.00,0.6,317.3
532,03/21/18 06:10:00 AM,957.150,21.413,97.600,0.00,0.00,0.6,318.7
533,03/21/18 06:15:00 AM,957.150,21.461,97.400,0.00,0.00,0.6,318.7
534,03/21/18 06:20:00 AM,957.250,21.366,97.700,0.00,0.00,0.6,317.3
535,03/21/18 06:25:00 AM,957.350,21.366,98.100,0.00,0.00,0.6,317.3
536,03/21/18 06:30:00 AM,957.350,21.318,98.800,0.00,0.00,4.4,317.3
537,03/21/18 06:35:00 AM,957.350,21.127,99.400,0.00,0.00,8.1,318.7
538,03/21/18 06:40:00 AM,957.250,21.103,99.400,0.00,0.00,11.9,317.3
539,03/21/18 06:45:00 AM,957.250,21.103,99.600,0.00,0.00,14.4,317.3
540,03/21/18 06:50:00 AM,957.350,21.127,99.400,0.00,0.00,16.9,317.3
541,03/21/18 06:55:00 AM,957.350,21.175,99.100,0.00,0.25,23.1,317.3
542,03/21/18 07:00:00 AM,957.350,21.223,99.000,0.00,0.50,28.1,317.3
543,03/21/18 07:05:00 AM,957.450,21.318,98.800,0.00,0.00,34.4,317.3
544,03/21/18 07:10:00 AM,957.450,21.461,98.200,0.00,0.25,44.4,317.3
545,03/21/18 07:15:00 AM,957.550,21.652,97.400,0.00,0.00,53.1,317.3
546,03/21/18 07:20:00 AM,957.550,21.819,97.300,0.00,0.00,56.9,317.3
547,03/21/18 07:25:00 AM,957.650,21.963,97.500,0.00,0.25,79.4,313.1
548,03/21/18 07:30:00 AM,957.750,22.609,96.500,0.25,1.26,194.4,314.5
549,03/21/18 07:35:00 AM,957.850,23.689,92.700,0.50,1.26,279.4,315.9
550,03/21/18 07:40:00 AM,957.950,24.339,89.700,0.00,0.50,96.9,314.5
551,03/21/18 07:45:00 AM,957.950,23.641,89.200,0.00,0.00,86.9,314.5
552,03/21/18 07:50:00 AM,958.050,23.617,90.300,0.00,0.00,124.4,314.5
553,03/21/18 07:55:00 AM,958.150,24.315,89.600,0.00,0.25,315.6,314.5
554,03/21/18 08:00:00 AM,958.250,24.750,87.500,0.00,0.00,154.4,315.9
555,03/21/18 08:05:00 AM,958.250,24.557,87.300,0.00,0.00,143.1,315.9
556,03/21/18 08:10:00 AM,958.150,24.436,87.200,0.00,0.00,175.6,314.5
557,03/21/18 08:15:00 AM,958.250,24.944,86.300,0.00,0.00,275.6,314.5
558,03/21/18 08:20:00 AM,958.250,26.012,84.100,0.00,0.00,330.6,314.5
559,03/21/18 08:25:00 AM,958.250,26.353,81.500,0.00,0.00,348.1,314.5
560,03/21/18 08:30:00 AM,958.250,26.475,80.200,0.00,0.00,409.4,310.3
561,03/21/18 08:35:00 AM,958.350,27.186,79.500,0.00,0.25,451.9,310.3
562,03/21/18 08:40:00 AM,958.450,27.579,77.900,0.00,0.00,296.9,310.3
563,03/21/18 08:45:00 AM,958.450,26.793,77.900,0.00,0.76,291.9,308.9
564,03/21/18 08:50:00 AM,958.550,26.793,79.200,0.00,0.25,355.6,310.3
565,03/21/18 08:55:00 AM,958.650,26.280,79.000,0.00,0.25,220.6,307.5
566,03/21/18 09:00:00 AM,958.650,26.207,80.300,0.00,0.50,279.4,307.5
567,03/21/18 09:05:00 AM,958.550,26.426,80.700,0.00,0.50,300.6,311.7
568,03/21/18 09:10:00 AM,958.750,26.402,80.200,0.00,1.26,341.9,311.7
569,03/21/18 09:15:00 AM,958.850,26.695,80.000,0.00,0.25,348.1,308.9
570,03/21/18 09:20:00 AM,958.850,25.817,80.400,0.50,2.01,366.9,127.8
571,03/21/18 09:25:00 AM,958.750,26.231,81.400,0.25,1.26,388.1,99.7
572,03/21/18 09:30:00 AM,958.750,26.109,80.200,0.25,1.51,444.4,99.7
573,03/21/18 09:35:00 AM,958.850,26.280,81.300,0.76,1.51,543.1,98.3
574,03/21/18 09:40:00 AM,958.750,26.573,80.200,0.50,1.26,591.9,98.3
575,03/21/18 09:45:00 AM,958.850,26.965,78.700,0.00,1.51,340.6,96.9
576,03/21/18 09:50:00 AM,958.850,27.136,78.600,0.25,1.26,645.6,96.9
577,03/21/18 09:55:00 AM,958.850,28.048,77.300,0.00,0.76,650.6,96.9
578,03/21/18 10:00:00 AM,958.750,27.850,76.300,0.25,1.26,634.4,98.3
579,03/21/18 10:05:00 AM,958.850,28.593,76.200,0.00,1.01,670.6,99.7
580,03/21/18 10:10:00 AM,958.550,28.941,73.600,0.00,0.50,700.6,99.7
581,03/21/18 10:15:00 AM,958.650,29.265,73.700,0.00,0.50,724.4,99.7
582,03/21/18 10:20:00 AM,958.450,28.023,73.800,0.50,1.26,759.4,96.9
583,03/21/18 10:25:00 AM,958.450,28.965,75.400,0.25,1.51,758.1,91.3
584,03/21/18 10:30:00 AM,958.450,28.394,74.100,0.50,1.51,470.6,78.6
585,03/21/18 10:35:00 AM,958.450,27.998,75.800,1.01,2.01,566.9,82.8
586,03/21/18 10:40:00 AM,958.350,28.048,75.700,1.01,1.76,384.4,75.8
587,03/21/18 10:45:00 AM,958.250,27.998,75.700,1.01,1.76,394.4,74.4
588,03/21/18 10:50:00 AM,958.350,28.518,75.800,1.01,2.01,771.9,77.2
589,03/21/18 10:55:00 AM,958.250,28.742,74.200,1.01,1.76,690.6,75.8
590,03/21/18 11:00:00 AM,958.150,29.315,72.800,0.76,1.76,890.6,74.4
591,03/21/18 11:05:00 AM,958.050,29.414,72.900,0.76,2.27,860.6,75.8
592,03/21/18 11:10:00 AM,958.050,29.490,72.800,1.01,2.27,904.4,73.0
593,03/21/18 11:15:00 AM,957.950,29.090,73.400,1.51,2.27,914.4,77.2
594,03/21/18 11:20:00 AM,957.850,29.615,74.000,1.01,2.27,886.9,75.8
595,03/21/18 11:25:00 AM,957.850,29.464,73.500,1.26,2.52,889.4,74.4
596,03/21/18 11:30:00 AM,957.850,29.865,74.400,1.26,2.52,948.1,73.0
597,03/21/18 11:35:00 AM,957.750,30.016,73.300,1.26,2.77,1114.4,74.4
598,03/21/18 11:40:00 AM,957.850,30.318,73.000,0.76,1.76,938.1,71.6
599,03/21/18 11:45:00 AM,957.650,30.976,71.600,0.76,2.27,973.1,68.8
600,03/21/18 11:50:00 AM,957.650,30.192,69.700,1.01,2.01,995.6,73.0
601,03/21/18 11:55:00 AM,957.650,30.646,70.000,0.50,1.76,593.1,74.4
602,03/21/18 12:00:00 PM,957.550,29.941,67.500,0.76,1.76,1008.1,77.2
603,03/21/18 12:05:00 PM,957.450,30.318,68.400,0.76,2.01,978.1,75.8
604,03/21/18 12:10:00 PM,957.350,30.444,65.800,0.76,2.27,924.4,77.2
605,03/21/18 12:15:00 PM,957.350,30.571,67.600,1.01,2.27,999.4,74.4
606,03/21/18 12:20:00 PM,957.150,31.077,67.700,0.76,2.01,1013.1,71.6
607,03/21/18 12:25:00 PM,957.150,30.722,68.900,0.76,2.01,891.9,74.4
608,03/21/18 12:30:00 PM,956.950,30.925,69.900,0.76,1.76,646.9,81.4
